"","clust","year","collection_date","month","species","trap_nights","total_mosquitoes","mos_per_trap_night"
"18206",45,2019,"2019-10-06",10,"Cx. quinquefasciatus",12,128,10.6666666666667
"18207",45,2019,"2019-10-13",10,"Cx. quinquefasciatus",12,0,0
"18208",45,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18209",45,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18210",45,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18211",45,2019,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18212",45,2020,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18213",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18214",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18215",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18216",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18217",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18218",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18219",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18220",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18221",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18222",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18223",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18224",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18225",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18226",45,2020,"2020-04-19",4,"Cx. quinquefasciatus",12,0,0
"18227",45,2020,"2020-04-26",4,"Cx. quinquefasciatus",12,0,0
"18228",45,2020,"2020-05-03",5,"Cx. quinquefasciatus",12,24,2
"18229",45,2020,"2020-05-10",5,"Cx. quinquefasciatus",12,0,0
"18230",45,2020,"2020-05-17",5,"Cx. quinquefasciatus",12,0,0
"18231",45,2020,"2020-05-24",5,"Cx. quinquefasciatus",12,0,0
"18232",45,2020,"2020-05-31",5,"Cx. quinquefasciatus",12,0,0
"18233",45,2020,"2020-06-07",6,"Cx. quinquefasciatus",12,0,0
"18234",45,2020,"2020-06-14",6,"Cx. quinquefasciatus",12,0,0
"18235",45,2020,"2020-06-21",6,"Cx. quinquefasciatus",12,0,0
"18236",45,2020,"2020-06-28",6,"Cx. quinquefasciatus",12,0,0
"18237",45,2020,"2020-07-05",7,"Cx. quinquefasciatus",12,0,0
"18238",45,2020,"2020-07-12",7,"Cx. quinquefasciatus",12,0,0
"18239",45,2020,"2020-07-19",7,"Cx. quinquefasciatus",12,0,0
"18240",45,2020,"2020-07-26",7,"Cx. quinquefasciatus",12,0,0
"18241",45,2020,"2020-08-02",8,"Cx. quinquefasciatus",12,0,0
"18242",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18243",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18244",45,2020,"2020-08-23",8,"Cx. quinquefasciatus",12,10,0.833333333333333
"18245",45,2020,"2020-08-30",8,"Cx. quinquefasciatus",12,10,0.833333333333333
"18246",45,2020,"2020-09-06",9,"Cx. quinquefasciatus",12,0,0
"18247",45,2020,"2020-09-13",9,"Cx. quinquefasciatus",12,0,0
"18248",45,2020,"2020-09-20",9,"Cx. quinquefasciatus",12,0,0
"18249",45,2020,"2020-09-27",9,"Cx. quinquefasciatus",12,0,0
"18250",45,2020,"2020-10-04",10,"Cx. quinquefasciatus",12,0,0
"18251",45,2020,"2020-10-11",10,"Cx. quinquefasciatus",12,1536,128
"18252",45,2020,"2020-10-18",10,"Cx. quinquefasciatus",12,1024,85.3333333333333
"18253",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18254",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18255",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18256",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18257",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18258",45,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18259",45,2020,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18260",45,2021,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18261",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18262",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18263",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18264",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18265",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18266",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18267",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18268",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18269",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18270",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18271",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18272",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18273",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18274",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18275",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18276",45,2021,"2021-04-25",4,"Cx. quinquefasciatus",6,64,10.6666666666667
"18277",45,2021,"2021-05-02",5,"Cx. quinquefasciatus",6,0,0
"18278",45,2021,"2021-05-09",5,"Cx. quinquefasciatus",6,0,0
"18279",45,2021,"2021-05-16",5,"Cx. quinquefasciatus",6,0,0
"18280",45,2021,"2021-05-23",5,"Cx. quinquefasciatus",6,0,0
"18281",45,2021,"2021-05-30",5,"Cx. quinquefasciatus",6,0,0
"18282",45,2021,"2021-06-06",6,"Cx. quinquefasciatus",6,0,0
"18283",45,2021,"2021-06-13",6,"Cx. quinquefasciatus",6,0,0
"18284",45,2021,"2021-06-20",6,"Cx. quinquefasciatus",6,0,0
"18285",45,2021,"2021-06-27",6,"Cx. quinquefasciatus",6,0,0
"18286",45,2021,"2021-07-04",7,"Cx. quinquefasciatus",6,0,0
"18287",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18288",45,2021,"2021-07-18",7,"Cx. quinquefasciatus",6,2,0.333333333333333
"18289",45,2021,"2021-07-25",7,"Cx. quinquefasciatus",6,2,0.333333333333333
"18290",45,2021,"2021-08-01",8,"Cx. quinquefasciatus",6,2,0.333333333333333
"18291",45,2021,"2021-08-08",8,"Cx. quinquefasciatus",6,0,0
"18292",45,2021,"2021-08-15",8,"Cx. quinquefasciatus",6,6,1
"18293",45,2021,"2021-08-22",8,"Cx. quinquefasciatus",6,4,0.666666666666667
"18294",45,2021,"2021-08-29",8,"Cx. quinquefasciatus",6,8,1.33333333333333
"18295",45,2021,"2021-09-05",9,"Cx. quinquefasciatus",6,0,0
"18296",45,2021,"2021-09-12",9,"Cx. quinquefasciatus",6,0,0
"18297",45,2021,"2021-09-19",9,"Cx. quinquefasciatus",6,64,10.6666666666667
"18298",45,2021,"2021-09-26",9,"Cx. quinquefasciatus",6,128,21.3333333333333
"18299",45,2021,"2021-10-03",10,"Cx. quinquefasciatus",6,0,0
"18300",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18301",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18302",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18303",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18304",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18305",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18306",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18307",45,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18308",45,2021,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18309",45,2022,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18310",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18311",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18312",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18313",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18314",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18315",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18316",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18317",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18318",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18319",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18320",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18321",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18322",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18323",45,2022,"2022-04-17",4,"Cx. quinquefasciatus",6,0,0
"18324",45,2022,"2022-04-24",4,"Cx. quinquefasciatus",6,0,0
"18325",45,2022,"2022-05-01",5,"Cx. quinquefasciatus",6,0,0
"18326",45,2022,"2022-05-08",5,"Cx. quinquefasciatus",6,0,0
"18327",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18328",45,2022,"2022-05-22",5,"Cx. quinquefasciatus",6,0,0
"18329",45,2022,"2022-05-29",5,"Cx. quinquefasciatus",6,0,0
"18330",45,2022,"2022-06-05",6,"Cx. quinquefasciatus",6,0,0
"18331",45,2022,"2022-06-12",6,"Cx. quinquefasciatus",6,0,0
"18332",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18333",45,2022,"2022-06-26",6,"Cx. quinquefasciatus",6,0,0
"18334",45,2022,"2022-07-03",7,"Cx. quinquefasciatus",6,0,0
"18335",45,2022,"2022-07-10",7,"Cx. quinquefasciatus",6,0,0
"18336",45,2022,"2022-07-17",7,"Cx. quinquefasciatus",6,0,0
"18337",45,2022,"2022-07-24",7,"Cx. quinquefasciatus",6,0,0
"18338",45,2022,"2022-07-31",7,"Cx. quinquefasciatus",6,2,0.333333333333333
"18339",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18340",45,2022,"2022-08-14",8,"Cx. quinquefasciatus",6,0,0
"18341",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18342",45,2022,"2022-08-28",8,"Cx. quinquefasciatus",6,0,0
"18343",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18344",45,2022,"2022-09-11",9,"Cx. quinquefasciatus",6,6,1
"18345",45,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18346",45,2022,"2022-09-25",9,"Cx. quinquefasciatus",6,192,32
"18347",45,2022,"2022-10-02",10,"Cx. quinquefasciatus",6,384,64
"18348",45,2022,"2022-10-09",10,"Cx. quinquefasciatus",6,384,64
"18349",45,2022,"2022-10-16",10,"Cx. quinquefasciatus",6,0,0
"18350",45,2023,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18351",45,2023,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18352",45,2023,"2023-04-30",4,"Cx. quinquefasciatus",6,0,0
"18353",45,2023,"2023-05-07",5,"Cx. quinquefasciatus",6,160,26.6666666666667
"18354",45,2023,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18355",45,2023,"2023-05-21",5,"Cx. quinquefasciatus",6,0,0
"18356",45,2023,"2023-05-28",5,"Cx. quinquefasciatus",6,0,0
"18357",45,2023,"2023-06-04",6,"Cx. quinquefasciatus",6,0,0
"18358",45,2023,"2023-06-11",6,"Cx. quinquefasciatus",6,0,0
"18359",45,2023,"2023-06-18",6,"Cx. quinquefasciatus",6,0,0
"18360",45,2023,"2023-06-25",6,"Cx. quinquefasciatus",6,0,0
"18361",45,2023,"2023-07-02",7,"Cx. quinquefasciatus",12,0,0
"18362",45,2023,"2023-07-09",7,"Cx. quinquefasciatus",6,0,0
"18363",45,2023,"2023-07-16",7,"Cx. quinquefasciatus",3,4,1.33333333333333
"18364",45,2023,"2023-07-23",7,"Cx. quinquefasciatus",3,4,1.33333333333333
"18365",45,2023,"2023-07-30",7,"Cx. quinquefasciatus",3,0,0
"18366",45,2023,"2023-08-06",8,"Cx. quinquefasciatus",3,0,0
"18367",45,2023,"2023-08-13",8,"Cx. quinquefasciatus",3,0,0
"18368",45,2023,"2023-08-20",8,"Cx. quinquefasciatus",3,4,1.33333333333333
"18369",45,2023,"2023-08-27",8,"Cx. quinquefasciatus",3,64,21.3333333333333
"18370",45,2023,"2023-09-03",9,"Cx. quinquefasciatus",3,0,0
"18371",45,2023,"2023-09-10",9,"Cx. quinquefasciatus",3,128,42.6666666666667
"18372",45,2023,"2023-09-17",9,"Cx. quinquefasciatus",3,32,10.6666666666667
"18373",45,2023,"2023-09-24",9,"Cx. quinquefasciatus",3,0,0
"18374",45,2023,"2023-10-01",10,"Cx. quinquefasciatus",3,0,0
"18375",45,2023,"2023-10-08",10,"Cx. quinquefasciatus",3,0,0
"18376",45,2023,"2023-10-15",10,"Cx. quinquefasciatus",3,0,0
"18377",45,2023,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18378",45,2023,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18379",46,2010,"2010-03-28",3,"Cx. quinquefasciatus",3,0,0
"18380",46,2010,"2010-04-04",4,"Cx. quinquefasciatus",3,1,0.333333333333333
"18381",46,2010,"2010-04-11",4,"Cx. quinquefasciatus",3,0,0
"18382",46,2010,"2010-04-18",4,"Cx. quinquefasciatus",3,0,0
"18383",46,2010,"2010-04-25",4,"Cx. quinquefasciatus",3,0,0
"18384",46,2010,"2010-05-02",5,"Cx. quinquefasciatus",3,0,0
"18385",46,2010,"2010-05-09",5,"Cx. quinquefasciatus",3,0,0
"18386",46,2010,"2010-05-16",5,"Cx. quinquefasciatus",3,0,0
"18387",46,2010,"2010-05-23",5,"Cx. quinquefasciatus",3,0,0
"18388",46,2010,"2010-05-30",5,"Cx. quinquefasciatus",3,2,0.666666666666667
"18389",46,2010,"2010-06-06",6,"Cx. quinquefasciatus",3,7,2.33333333333333
"18390",46,2010,"2010-06-13",6,"Cx. quinquefasciatus",3,4,1.33333333333333
"18391",46,2010,"2010-06-20",6,"Cx. quinquefasciatus",3,16,5.33333333333333
"18392",46,2010,"2010-06-27",6,"Cx. quinquefasciatus",3,30,10
"18393",46,2010,"2010-07-04",7,"Cx. quinquefasciatus",3,35,11.6666666666667
"18394",46,2010,"2010-07-11",7,"Cx. quinquefasciatus",3,0,0
"18395",46,2010,"2010-07-18",7,"Cx. quinquefasciatus",3,30,10
"18396",46,2010,"2010-07-25",7,"Cx. quinquefasciatus",3,29,9.66666666666667
"18397",46,2010,"2010-08-01",8,"Cx. quinquefasciatus",3,83,27.6666666666667
"18398",46,2010,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18399",46,2010,"2010-08-15",8,"Cx. quinquefasciatus",3,210,70
"18400",46,2010,"2010-08-22",8,"Cx. quinquefasciatus",3,101,33.6666666666667
"18401",46,2010,"2010-08-29",8,"Cx. quinquefasciatus",3,107,35.6666666666667
"18402",46,2010,"2010-09-05",9,"Cx. quinquefasciatus",3,68,22.6666666666667
"18403",46,2010,"2010-09-12",9,"Cx. quinquefasciatus",3,129,43
"18404",46,2010,"2010-09-19",9,"Cx. quinquefasciatus",3,55,18.3333333333333
"18405",46,2010,"2010-09-26",9,"Cx. quinquefasciatus",3,159,53
"18406",46,2010,"2010-10-03",10,"Cx. quinquefasciatus",3,33,11
"18407",46,2010,"2010-10-10",10,"Cx. quinquefasciatus",3,91,30.3333333333333
"18408",46,2010,"2010-10-17",10,"Cx. quinquefasciatus",3,51,17
"18409",46,2010,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18410",46,2010,"2010-10-31",10,"Cx. quinquefasciatus",3,2,0.666666666666667
"18411",46,2011,"2011-04-10",4,"Cx. quinquefasciatus",3,0,0
"18412",46,2011,"2011-04-17",4,"Cx. quinquefasciatus",3,2,0.666666666666667
"18413",46,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18414",46,2011,"2011-05-01",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18415",46,2011,"2011-05-08",5,"Cx. quinquefasciatus",3,4,1.33333333333333
"18416",46,2011,"2011-05-15",5,"Cx. quinquefasciatus",3,3,1
"18417",46,2011,"2011-05-22",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18418",46,2011,"2011-05-29",5,"Cx. quinquefasciatus",3,0,0
"18419",46,2011,"2011-06-05",6,"Cx. quinquefasciatus",3,5,1.66666666666667
"18420",46,2011,"2011-06-12",6,"Cx. quinquefasciatus",3,12,4
"18421",46,2011,"2011-06-19",6,"Cx. quinquefasciatus",3,8,2.66666666666667
"18422",46,2011,"2011-06-26",6,"Cx. quinquefasciatus",3,27,9
"18423",46,2011,"2011-07-03",7,"Cx. quinquefasciatus",3,19,6.33333333333333
"18424",46,2011,"2011-07-10",7,"Cx. quinquefasciatus",3,1,0.333333333333333
"18425",46,2011,"2011-07-17",7,"Cx. quinquefasciatus",3,14,4.66666666666667
"18426",46,2011,"2011-07-24",7,"Cx. quinquefasciatus",3,49,16.3333333333333
"18427",46,2011,"2011-07-31",7,"Cx. quinquefasciatus",3,59,19.6666666666667
"18428",46,2011,"2011-08-07",8,"Cx. quinquefasciatus",3,57,19
"18429",46,2011,"2011-08-14",8,"Cx. quinquefasciatus",3,59,19.6666666666667
"18430",46,2011,"2011-08-21",8,"Cx. quinquefasciatus",3,67,22.3333333333333
"18431",46,2011,"2011-08-28",8,"Cx. quinquefasciatus",3,40,13.3333333333333
"18432",46,2011,"2011-09-04",9,"Cx. quinquefasciatus",3,42,14
"18433",46,2011,"2011-09-11",9,"Cx. quinquefasciatus",3,123,41
"18434",46,2011,"2011-09-18",9,"Cx. quinquefasciatus",3,24,8
"18435",46,2011,"2011-09-25",9,"Cx. quinquefasciatus",3,38,12.6666666666667
"18436",46,2011,"2011-10-02",10,"Cx. quinquefasciatus",3,11,3.66666666666667
"18437",46,2011,"2011-10-09",10,"Cx. quinquefasciatus",3,37,12.3333333333333
"18438",46,2011,"2011-10-16",10,"Cx. quinquefasciatus",3,34,11.3333333333333
"18439",46,2011,"2011-10-23",10,"Cx. quinquefasciatus",3,10,3.33333333333333
"18440",46,2011,NA,NA,"Cx. quinquefasciatus",NA,0,0
"18441",46,2012,"2012-04-08",4,"Cx. quinquefasciatus",3,0,0
"18442",46,2012,"2012-04-15",4,"Cx. quinquefasciatus",3,0,0
"18443",46,2012,"2012-04-22",4,"Cx. quinquefasciatus",3,1,0.333333333333333
"18444",46,2012,"2012-04-29",4,"Cx. quinquefasciatus",3,0,0
"18445",46,2012,"2012-05-06",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18446",46,2012,"2012-05-13",5,"Cx. quinquefasciatus",3,2,0.666666666666667
"18447",46,2012,"2012-05-20",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18448",46,2012,"2012-05-27",5,"Cx. quinquefasciatus",3,6,2
"18449",46,2012,"2012-06-03",6,"Cx. quinquefasciatus",3,1,0.333333333333333
"18450",46,2012,"2012-06-10",6,"Cx. quinquefasciatus",3,0,0
"18451",46,2012,"2012-06-17",6,"Cx. quinquefasciatus",3,13,4.33333333333333
"18452",46,2012,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18453",46,2012,"2012-07-01",7,"Cx. quinquefasciatus",3,4,1.33333333333333
"18454",46,2012,"2012-07-08",7,"Cx. quinquefasciatus",3,0,0
"18455",46,2012,"2012-07-15",7,"Cx. quinquefasciatus",3,22,7.33333333333333
"18456",46,2012,"2012-07-22",7,"Cx. quinquefasciatus",3,14,4.66666666666667
"18457",46,2012,"2012-07-29",7,"Cx. quinquefasciatus",3,37,12.3333333333333
"18458",46,2012,"2012-08-05",8,"Cx. quinquefasciatus",3,79,26.3333333333333
"18459",46,2012,"2012-08-12",8,"Cx. quinquefasciatus",3,33,11
"18460",46,2012,"2012-08-19",8,"Cx. quinquefasciatus",3,181,60.3333333333333
"18461",46,2012,"2012-08-26",8,"Cx. quinquefasciatus",3,344,114.666666666667
"18462",46,2012,"2012-09-02",9,"Cx. quinquefasciatus",3,223,74.3333333333333
"18463",46,2012,"2012-09-09",9,"Cx. quinquefasciatus",3,159,53
"18464",46,2012,"2012-09-16",9,"Cx. quinquefasciatus",3,187,62.3333333333333
"18465",46,2012,"2012-09-23",9,"Cx. quinquefasciatus",3,125,41.6666666666667
"18466",46,2012,"2012-09-30",9,"Cx. quinquefasciatus",3,55,18.3333333333333
"18467",46,2012,"2012-10-07",10,"Cx. quinquefasciatus",3,57,19
"18468",46,2012,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18469",46,2012,"2012-10-21",10,"Cx. quinquefasciatus",3,16,5.33333333333333
"18470",46,2012,"2012-10-28",10,"Cx. quinquefasciatus",3,18,6
"18471",46,2013,"2013-04-07",4,"Cx. quinquefasciatus",3,0,0
"18472",46,2013,"2013-04-14",4,"Cx. quinquefasciatus",3,0,0
"18473",46,2013,"2013-04-21",4,"Cx. quinquefasciatus",3,0,0
"18474",46,2013,"2013-04-28",4,"Cx. quinquefasciatus",3,0,0
"18475",46,2013,"2013-05-05",5,"Cx. quinquefasciatus",3,3,1
"18476",46,2013,"2013-05-12",5,"Cx. quinquefasciatus",3,2,0.666666666666667
"18477",46,2013,"2013-05-19",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18478",46,2013,"2013-05-26",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18479",46,2013,"2013-06-02",6,"Cx. quinquefasciatus",3,5,1.66666666666667
"18480",46,2013,"2013-06-09",6,"Cx. quinquefasciatus",3,0,0
"18481",46,2013,"2013-06-16",6,"Cx. quinquefasciatus",3,7,2.33333333333333
"18482",46,2013,"2013-06-23",6,"Cx. quinquefasciatus",3,23,7.66666666666667
"18483",46,2013,"2013-06-30",6,"Cx. quinquefasciatus",6,5,0.833333333333333
"18484",46,2013,"2013-07-07",7,"Cx. quinquefasciatus",3,3,1
"18485",46,2013,"2013-07-14",7,"Cx. quinquefasciatus",3,40,13.3333333333333
"18486",46,2013,"2013-07-21",7,"Cx. quinquefasciatus",3,16,5.33333333333333
"18487",46,2013,"2013-07-28",7,"Cx. quinquefasciatus",3,48,16
"18488",46,2013,"2013-08-04",8,"Cx. quinquefasciatus",3,54,18
"18489",46,2013,"2013-08-11",8,"Cx. quinquefasciatus",3,59,19.6666666666667
"18490",46,2013,"2013-08-18",8,"Cx. quinquefasciatus",3,29,9.66666666666667
"18491",46,2013,"2013-08-25",8,"Cx. quinquefasciatus",3,79,26.3333333333333
"18492",46,2013,"2013-09-01",9,"Cx. quinquefasciatus",3,55,18.3333333333333
"18493",46,2013,"2013-09-08",9,"Cx. quinquefasciatus",3,70,23.3333333333333
"18494",46,2013,"2013-09-15",9,"Cx. quinquefasciatus",3,58,19.3333333333333
"18495",46,2013,"2013-09-22",9,"Cx. quinquefasciatus",3,14,4.66666666666667
"18496",46,2013,"2013-09-29",9,"Cx. quinquefasciatus",3,17,5.66666666666667
"18497",46,2013,"2013-10-06",10,"Cx. quinquefasciatus",3,12,4
"18498",46,2013,"2013-10-13",10,"Cx. quinquefasciatus",3,5,1.66666666666667
"18499",46,2013,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"18500",46,2013,"2013-10-27",10,"Cx. quinquefasciatus",3,1,0.333333333333333
"18501",46,2013,"2013-11-03",11,"Cx. quinquefasciatus",3,0,0
"18502",46,2014,"2014-04-13",4,"Cx. quinquefasciatus",3,1,0.333333333333333
"18503",46,2014,"2014-04-20",4,"Cx. quinquefasciatus",3,2,0.666666666666667
"18504",46,2014,"2014-04-27",4,"Cx. quinquefasciatus",3,0,0
"18505",46,2014,"2014-05-04",5,"Cx. quinquefasciatus",3,0,0
"18506",46,2014,"2014-05-11",5,"Cx. quinquefasciatus",3,3,1
"18507",46,2014,"2014-05-18",5,"Cx. quinquefasciatus",3,2,0.666666666666667
"18508",46,2014,"2014-05-25",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18509",46,2014,"2014-06-01",6,"Cx. quinquefasciatus",3,3,1
"18510",46,2014,"2014-06-08",6,"Cx. quinquefasciatus",3,7,2.33333333333333
"18511",46,2014,"2014-06-15",6,"Cx. quinquefasciatus",3,5,1.66666666666667
"18512",46,2014,"2014-06-22",6,"Cx. quinquefasciatus",3,4,1.33333333333333
"18513",46,2014,"2014-06-29",6,"Cx. quinquefasciatus",3,3,1
"18514",46,2014,"2014-07-06",7,"Cx. quinquefasciatus",3,0,0
"18515",46,2014,"2014-07-13",7,"Cx. quinquefasciatus",3,5,1.66666666666667
"18516",46,2014,"2014-07-20",7,"Cx. quinquefasciatus",3,19,6.33333333333333
"18517",46,2014,"2014-07-27",7,"Cx. quinquefasciatus",3,24,8
"18518",46,2014,"2014-08-03",8,"Cx. quinquefasciatus",3,33,11
"18519",46,2014,"2014-08-10",8,"Cx. quinquefasciatus",3,42,14
"18520",46,2014,"2014-08-17",8,"Cx. quinquefasciatus",3,40,13.3333333333333
"18521",46,2014,"2014-08-24",8,"Cx. quinquefasciatus",3,43,14.3333333333333
"18522",46,2014,"2014-08-31",8,"Cx. quinquefasciatus",3,79,26.3333333333333
"18523",46,2014,"2014-09-07",9,"Cx. quinquefasciatus",3,71,23.6666666666667
"18524",46,2014,"2014-09-14",9,"Cx. quinquefasciatus",3,45,15
"18525",46,2014,"2014-09-21",9,"Cx. quinquefasciatus",3,32,10.6666666666667
"18526",46,2014,"2014-09-28",9,"Cx. quinquefasciatus",3,16,5.33333333333333
"18527",46,2014,"2014-10-05",10,"Cx. quinquefasciatus",3,25,8.33333333333333
"18528",46,2014,"2014-10-12",10,"Cx. quinquefasciatus",3,10,3.33333333333333
"18529",46,2014,"2014-10-19",10,"Cx. quinquefasciatus",3,1,0.333333333333333
"18530",46,2014,"2014-10-26",10,"Cx. quinquefasciatus",3,0,0
"18531",46,2014,"2014-11-02",11,"Cx. quinquefasciatus",3,1,0.333333333333333
"18532",46,2015,"2015-04-12",4,"Cx. quinquefasciatus",3,2,0.666666666666667
"18533",46,2015,"2015-04-19",4,"Cx. quinquefasciatus",3,0,0
"18534",46,2015,"2015-04-26",4,"Cx. quinquefasciatus",3,1,0.333333333333333
"18535",46,2015,"2015-05-03",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18536",46,2015,"2015-05-10",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18537",46,2015,"2015-05-17",5,"Cx. quinquefasciatus",3,2,0.666666666666667
"18538",46,2015,"2015-05-24",5,"Cx. quinquefasciatus",3,2,0.666666666666667
"18539",46,2015,"2015-05-31",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"18540",46,2015,"2015-06-07",6,"Cx. quinquefasciatus",3,4,1.33333333333333
"18541",46,2015,"2015-06-14",6,"Cx. quinquefasciatus",3,12,4
"18542",46,2015,"2015-06-21",6,"Cx. quinquefasciatus",3,3,1
"18543",46,2015,"2015-06-28",6,"Cx. quinquefasciatus",3,26,8.66666666666667
"18544",46,2015,"2015-07-05",7,"Cx. quinquefasciatus",3,8,2.66666666666667
"18545",46,2015,"2015-07-12",7,"Cx. quinquefasciatus",3,20,6.66666666666667
"18546",46,2015,"2015-07-19",7,"Cx. quinquefasciatus",3,17,5.66666666666667
