"","year","month_in_year","pounds_chemical_applied","mos_life_stage_target"
"3196",2019,8,8.6096,"Adulticide"
"3197",2019,5,5.924255,"Adulticide"
"3198",2019,9,5.04975,"Adulticide"
"3199",2019,10,0.017665,"Adulticide"
"3200",2019,6,10.32033,"Adulticide"
"3201",2019,7,7.155035,"Adulticide"
"3202",2019,4,0.01178,"Adulticide"
"3203",2019,8,3.106405,"Adulticide"
"3204",2019,9,11.624725,"Adulticide"
"3205",2019,8,1.72192,"Adulticide"
"3206",2019,9,1.00995,"Adulticide"
"3207",2019,8,0.621281,"Adulticide"
"3208",2019,7,0.850949,"Adulticide"
"3209",2019,7,1.431007,"Adulticide"
"3210",2019,4,0.002356,"Adulticide"
"3211",2019,6,2.064066,"Adulticide"
"3212",2019,5,1.184851,"Adulticide"
"3213",2019,10,0.003533,"Adulticide"
"3214",2019,9,2.324945,"Adulticide"
"3215",2019,12,0.03375,"Larvicide"
"3216",2019,3,0.24,"Larvicide"
"3217",2019,3,0.04875,"Larvicide"
"3218",2019,11,0.09375,"Larvicide"
"3219",2019,2,0.3,"Larvicide"
"3220",2019,2,0.02625,"Larvicide"
"3221",2019,10,3.08625,"Larvicide"
"3222",2019,7,1.7175,"Larvicide"
"3223",2019,9,6.81,"Larvicide"
"3224",2019,4,0.015,"Larvicide"
"3225",2019,6,0.018378,"Larvicide"
"3226",2019,5,0.39,"Larvicide"
"3227",2019,8,0.015,"Larvicide"
"3228",2019,7,0.03,"Larvicide"
"3229",2019,5,1.63125,"Larvicide"
"3230",2019,4,0.40875,"Larvicide"
"3231",2019,1,0.0375,"Larvicide"
"3232",2019,6,1.125,"Larvicide"
"3233",2019,11,0.07875,"Larvicide"
"3234",2019,9,0.03,"Larvicide"
"3235",2019,10,0.514375,"Larvicide"
"3236",2019,9,1.135,"Larvicide"
"3237",2019,4,0.0025,"Larvicide"
"3238",2019,3,0.04,"Larvicide"
"3239",2019,2,0.05,"Larvicide"
"3240",2019,9,0.005,"Larvicide"
"3241",2019,8,0.0025,"Larvicide"
"3242",2019,7,0.28625,"Larvicide"
"3243",2019,5,0.271875,"Larvicide"
"3244",2019,6,0.003063,"Larvicide"
"3245",2019,5,0.065,"Larvicide"
"3246",2019,4,0.068125,"Larvicide"
"3247",2019,11,0.013125,"Larvicide"
"3248",2019,11,0.015625,"Larvicide"
"3249",2019,6,0.1875,"Larvicide"
"3250",2019,3,0.008125,"Larvicide"
"3251",2019,1,0.00625,"Larvicide"
"3252",2019,12,0.005625,"Larvicide"
"3253",2019,7,0.005,"Larvicide"
"3254",2019,2,0.004375,"Larvicide"
"3255",2019,5,0.0375,"Larvicide"
"3256",2019,3,0.01875,"Larvicide"
"3257",2019,6,12.3375,"Larvicide"
"3258",2019,7,4.4625,"Larvicide"
"3259",2019,6,11.8687518,"Adulticide"
"3260",2019,8,31.2249856,"Adulticide"
"3261",2019,9,42.3883934,"Adulticide"
"3262",2019,7,54.2978302,"Adulticide"
"3263",2019,12,0.0678152,"Adulticide"
"3264",2019,10,3.431754,"Adulticide"
"3265",2019,11,0.9630706,"Adulticide"
"3266",2019,7,54.2978302,"Adulticide"
"3267",2019,11,0.9630706,"Adulticide"
"3268",2019,9,42.3883934,"Adulticide"
"3269",2019,6,11.8687518,"Adulticide"
"3270",2019,8,31.2249856,"Adulticide"
"3271",2019,12,0.0678152,"Adulticide"
"3272",2019,10,3.431754,"Adulticide"
"3273",2019,11,0.0624386,"Larvicide"
"3274",2019,7,33.12274,"Larvicide"
"3275",2019,3,0.4213936,"Larvicide"
"3276",2019,6,15.4942282,"Larvicide"
"3277",2019,9,9.621951,"Larvicide"
"3278",2019,4,7.0623392,"Larvicide"
"3279",2019,5,21.1050708,"Larvicide"
"3280",2019,11,0.1560656,"Larvicide"
"3281",2019,10,22.6327256,"Larvicide"
"3282",2019,8,17.4588708,"Larvicide"
"3283",2019,4,0.00294712,"Larvicide"
"3284",2019,2,0.00058344,"Larvicide"
"3285",2019,12,0.004675,"Larvicide"
"3286",2019,9,0.0187,"Larvicide"
"3287",2019,9,0.39798088,"Larvicide"
"3288",2019,8,0.71934412,"Larvicide"
"3289",2019,11,0.01285812,"Larvicide"
"3290",2019,10,0.0187,"Larvicide"
"3291",2019,7,1.11381688,"Larvicide"
"3292",2019,7,0.15708,"Larvicide"
"3293",2019,3,0.00116688,"Larvicide"
"3294",2019,10,0.04675,"Larvicide"
"3295",2019,8,0.0187,"Larvicide"
"3296",2019,6,0.61888024,"Larvicide"
"3297",2019,6,0.268532,"Larvicide"
"3298",2019,5,0.000748,"Larvicide"
"3299",2019,5,1.033175,"Larvicide"
"3300",2019,7,0.25,"Larvicide"
"3301",2019,7,2.8796875,"Larvicide"
"3302",2019,9,17.034375,"Larvicide"
"3303",2019,4,0.26875,"Larvicide"
"3304",2019,10,0.5,"Larvicide"
"3305",2019,5,12.77325,"Larvicide"
"3306",2019,6,20.1109375,"Larvicide"
"3307",2019,11,0.0390625,"Larvicide"
"3308",2019,8,23.3625,"Larvicide"
"3309",2019,10,0.0078125,"Larvicide"
"3310",2019,3,0.57421875,"Larvicide"
"3311",2019,10,0.046875,"Larvicide"
"3312",2019,11,0.05859375,"Larvicide"
"3313",2019,9,1.06640625,"Larvicide"
"3314",2019,5,6.19921875,"Larvicide"
"3315",2019,8,0.078125,"Larvicide"
"3316",2019,7,0.09375,"Larvicide"
"3317",2019,6,2.05078125,"Larvicide"
"3318",2019,1,0.0234375,"Larvicide"
"3319",2019,2,0.12890625,"Larvicide"
"3320",2019,4,19.96875,"Larvicide"
"3321",2019,8,2.671875,"Larvicide"
"3322",2019,9,1.61445,"Adulticide"
"3323",2019,9,0.64578,"Adulticide"
"3324",2019,9,0.64578,"Adulticide"
"3325",2019,9,0.161445,"Adulticide"
"3326",2019,9,0.161445,"Adulticide"
"3327",2019,5,6.856696,"Larvicide"
"3328",2019,6,1.6373448,"Larvicide"
"3329",2019,3,5.9297056,"Larvicide"
"3330",2019,4,27.2303024,"Larvicide"
"3331",2019,5,27.42249492,"Larvicide"
"3332",2019,11,1.445445,"Larvicide"
"3333",2019,10,24.45118245,"Larvicide"
"3334",2019,9,20.68699986,"Larvicide"
"3335",2019,8,446.58252774,"Larvicide"
"3336",2019,9,14.22893736,"Larvicide"
"3337",2019,9,370.53997668,"Larvicide"
"3338",2019,6,369.58339395,"Larvicide"
"3339",2019,10,187.53450723,"Larvicide"
"3340",2019,8,23.61024693,"Larvicide"
"3341",2019,5,326.95752276,"Larvicide"
"3342",2019,10,4.7464002,"Larvicide"
"3343",2019,7,93.1236939,"Larvicide"
"3344",2019,7,24.64339761,"Larvicide"
"3345",2019,4,101.69306973,"Larvicide"
"3346",2019,11,5.32191951,"Larvicide"
"3347",2019,7,404.96625054,"Larvicide"
"3348",2019,6,416.70931275,"Larvicide"
"3349",2019,6,0.12813957,"Larvicide"
"3350",2019,6,19.82204325,"Larvicide"
"3351",2019,8,69.33020634,"Larvicide"
"3352",2019,4,1.29744072,"Larvicide"
"3353",2019,6,18.86897835,"Larvicide"
"3354",2019,11,4.75729038,"Larvicide"
"3355",2019,5,10.67587101,"Larvicide"
"3356",2019,6,0.32725,"Larvicide"
"3357",2019,8,1.122,"Larvicide"
"3358",2019,9,1.309,"Larvicide"
"3359",2019,10,0.9234808,"Larvicide"
"3360",2019,7,1.87,"Larvicide"
"3361",2019,6,0.32725,"Larvicide"
"3362",2019,9,0.5771568,"Larvicide"
"3363",2019,5,0.163625,"Larvicide"
"3364",2019,6,1.87,"Larvicide"
"3365",2019,8,0.8294946,"Larvicide"
"3366",2019,7,2.56,"Larvicide"
"3367",2019,7,0.00975,"Larvicide"
"3368",2019,9,0.00975,"Larvicide"
"3369",2019,10,0.003,"Larvicide"
"3370",2019,9,0.03375,"Larvicide"
"3371",2019,11,0.02025,"Larvicide"
"3372",2019,10,0.04725,"Larvicide"
"3373",2019,6,0.5315625,"Larvicide"
"3374",2019,5,0.1485,"Larvicide"
"3375",2019,12,0.0042201,"Larvicide"
"3376",2019,9,0.7905951,"Larvicide"
"3377",2019,3,0.03375,"Larvicide"
"3378",2019,5,3.6487962,"Larvicide"
"3379",2019,2,0.0042201,"Larvicide"
"3380",2019,3,0.378,"Larvicide"
"3381",2019,6,0.06237,"Larvicide"
"3382",2019,7,5.7674538,"Larvicide"
"3383",2019,4,1.9861875,"Larvicide"
"3384",2019,8,4.0124538,"Larvicide"
"3385",2019,10,5.6653587,"Larvicide"
"3386",2019,9,1.3176585,"Larvicide"
"3387",2019,7,9.612423,"Larvicide"
"3388",2019,5,6.081327,"Larvicide"
"3389",2019,10,0.07875,"Larvicide"
"3390",2019,8,6.687423,"Larvicide"
"3391",2019,9,0.05625,"Larvicide"
"3392",2019,6,0.10395,"Larvicide"
"3393",2019,6,0.8859375,"Larvicide"
"3394",2019,3,0.05625,"Larvicide"
"3395",2019,5,0.2475,"Larvicide"
"3396",2019,2,0.0070335,"Larvicide"
"3397",2019,4,3.3103125,"Larvicide"
"3398",2019,12,0.0070335,"Larvicide"
"3399",2019,3,0.63,"Larvicide"
"3400",2019,10,9.4422645,"Larvicide"
"3401",2019,11,0.03375,"Larvicide"
"3402",2019,9,8.76728,"Adulticide"
"3403",2019,7,57.56712,"Adulticide"
"3404",2019,6,36.84922,"Adulticide"
"3405",2019,6,1.4844,"Adulticide"
"3406",2019,7,6.67982,"Adulticide"
"3407",2019,9,2.2266,"Adulticide"
"3408",2019,8,3.71102,"Adulticide"
"3409",2019,8,34.83716,"Adulticide"
"3410",2019,5,0.0348,"Adulticide"
"3411",2019,10,0.11038,"Larvicide"
"3412",2019,6,9.03674,"Larvicide"
"3413",2019,9,0.2173,"Larvicide"
"3414",2019,4,0.27594,"Larvicide"
"3415",2019,6,0.579195,"Larvicide"
"3416",2019,10,0.00732,"Larvicide"
"3417",2019,9,0.63451,"Larvicide"
"3418",2019,8,0.871235,"Larvicide"
"3419",2019,7,1.295055,"Larvicide"
"3420",2019,5,0.425,"Larvicide"
"3421",2019,10,2.10375,"Larvicide"
"3422",2019,7,0.1275,"Larvicide"
"3423",2019,8,1.9125,"Larvicide"
"3424",2019,8,3.2725,"Larvicide"
"3425",2019,7,1.0625,"Larvicide"
"3426",2019,7,3,"Larvicide"
"3427",2019,11,0.00133025,"Larvicide"
"3428",2019,5,1.592424,"Larvicide"
"3429",2019,7,2.7558615,"Larvicide"
"3430",2019,6,2.96570525,"Larvicide"
"3431",2019,10,0.52726775,"Larvicide"
"3432",2019,8,7.491288,"Larvicide"
"3433",2019,8,0.36125,"Larvicide"
"3434",2019,5,0.393125,"Larvicide"
"3435",2019,9,0.81546875,"Larvicide"
"3436",2019,3,0.00133025,"Larvicide"
"3437",2019,2,0.00664275,"Larvicide"
"3438",2019,4,0.223125,"Larvicide"
"3439",2019,7,0.223125,"Larvicide"
"3440",2020,3,0.7706,"Larvicide"
"3441",2020,8,7.8249,"Larvicide"
"3442",2020,4,0.2519,"Larvicide"
"3443",2020,10,0.0148,"Larvicide"
"3444",2020,10,5.4389,"Larvicide"
"3445",2020,7,0.7706,"Larvicide"
"3446",2020,9,0.0593,"Larvicide"
"3447",2020,7,9.6922,"Larvicide"
"3448",2020,6,13.9159,"Larvicide"
"3449",2020,6,0.2668,"Larvicide"
"3450",2020,8,0.2964,"Larvicide"
"3451",2020,5,56.701,"Larvicide"
"3452",2020,4,7.1728,"Larvicide"
"3453",2020,1,0.2371,"Larvicide"
"3454",2020,9,11.6485,"Larvicide"
"3455",2020,5,0.6224,"Larvicide"
"3456",2020,11,0.55348,"Larvicide"
"3457",2020,8,0.01394425,"Larvicide"
"3458",2020,3,0.0059755,"Larvicide"
"3459",2020,4,0.0023375,"Larvicide"
"3460",2020,6,0.007225,"Larvicide"
"3461",2020,6,0.54155625,"Larvicide"
"3462",2020,1,0.00298775,"Larvicide"
"3463",2020,10,0.045475,"Larvicide"
"3464",2020,10,0.08765625,"Larvicide"
"3465",2020,7,0.22644425,"Larvicide"
"3466",2020,9,0.39644425,"Larvicide"
"3467",2020,9,0.0136,"Larvicide"
"3468",2020,2,0.00898025,"Larvicide"
"3469",2020,10,0.06408,"Larvicide"
"3470",2020,9,0.03852,"Larvicide"
"3471",2020,4,0.02772,"Larvicide"
"3472",2020,6,0.02988,"Larvicide"
"3473",2020,8,0.0513,"Larvicide"
"3474",2020,6,0.143,"Larvicide"
"3475",2020,7,1.1726,"Larvicide"
"3476",2020,5,0.3432,"Larvicide"
"3477",2020,5,1.306845,"Adulticide"
"3478",2020,9,0.207905,"Adulticide"
"3479",2020,9,0.207905,"Adulticide"
"3480",2020,5,1.306845,"Adulticide"
"3481",2020,9,0.041581,"Adulticide"
"3482",2020,5,0.261369,"Adulticide"
"3483",2020,6,14.09105,"Adulticide"
"3484",2020,6,2.81821,"Adulticide"
"3485",2020,10,1.155776,"Adulticide"
"3486",2020,9,2.971144,"Adulticide"
"3487",2020,8,1.485572,"Adulticide"
"3488",2020,9,8.913432,"Adulticide"
"3489",2020,10,3.467328,"Adulticide"
"3490",2020,8,4.456716,"Adulticide"
"3491",2020,7,392.448032,"Larvicide"
"3492",2020,9,14490.347522,"Larvicide"
"3493",2020,5,144.586163,"Larvicide"
"3494",2020,12,2.581849,"Larvicide"
"3495",2020,4,20.65518,"Larvicide"
"3496",2020,8,158.571429,"Larvicide"
"3497",2020,5,371.792852,"Larvicide"
"3498",2020,11,336.991095,"Larvicide"
"3499",2020,12,4.249376,"Larvicide"
"3500",2020,6,17784.415142,"Larvicide"
"3501",2020,9,476.514537,"Larvicide"
"3502",2020,1,26.249267,"Larvicide"
"3503",2020,6,612.769758,"Larvicide"
"3504",2020,2,475.498947,"Larvicide"
"3505",2020,2,516.379015,"Larvicide"
"3506",2020,3,3.5114,"Larvicide"
"3507",2020,8,16023.75107,"Larvicide"
"3508",2020,10,10931.958394,"Larvicide"
"3509",2020,3,554.677137,"Larvicide"
"3510",2020,4,2664.650043,"Larvicide"
"3511",2020,7,13266.690679,"Larvicide"
"3512",2020,8,96.390743,"Larvicide"
"3513",2020,4,1.721265,"Larvicide"
"3514",2020,7,265.418772,"Larvicide"
"3515",2020,11,401.742863,"Larvicide"
"3516",2020,8,570.288996,"Larvicide"
"3517",2020,10,1258.174584,"Larvicide"
"3518",2020,5,5004.7344,"Larvicide"
"3519",2020,9,16.66987,"Larvicide"
"3520",2020,4,12.39497,"Larvicide"
"3521",2020,6,0.72379,"Larvicide"
"3522",2020,7,69.86871,"Larvicide"
"3523",2020,9,1.44759,"Larvicide"
"3524",2020,3,0.90474,"Larvicide"
"3525",2020,5,42.96394,"Larvicide"
"3526",2020,6,42.64728,"Larvicide"
"3527",2020,8,27.36845,"Larvicide"
"3528",2020,10,23.08223,"Larvicide"
"3529",2020,8,4.195855,"Adulticide"
"3530",2020,5,2.485125,"Adulticide"
"3531",2020,6,3.527465,"Adulticide"
"3532",2020,7,2.172775,"Adulticide"
"3533",2020,7,13.618125,"Adulticide"
"3534",2020,9,7.45243,"Adulticide"
"3535",2020,10,0.04711,"Adulticide"
"3536",2020,8,20.767275,"Adulticide"
"3537",2020,6,16.951255,"Adulticide"
"3538",2020,10,0.106,"Adulticide"
"3539",2020,9,1.82262,"Adulticide"
"3540",2020,8,4.195855,"Adulticide"
"3541",2020,8,20.767275,"Adulticide"
"3542",2020,6,3.527465,"Adulticide"
"3543",2020,7,13.618125,"Adulticide"
"3544",2020,9,7.45243,"Adulticide"
"3545",2020,10,0.04711,"Adulticide"
"3546",2020,6,16.951255,"Adulticide"
"3547",2020,9,1.82262,"Adulticide"
"3548",2020,7,2.172775,"Adulticide"
"3549",2020,10,0.106,"Adulticide"
"3550",2020,5,2.485125,"Adulticide"
"3551",2020,7,0.434555,"Adulticide"
"3552",2020,6,0.705493,"Adulticide"
"3553",2020,9,1.490486,"Adulticide"
"3554",2020,7,2.723625,"Adulticide"
"3555",2020,6,3.390251,"Adulticide"
"3556",2020,10,0.009422,"Adulticide"
"3557",2020,9,0.364524,"Adulticide"
"3558",2020,8,4.153455,"Adulticide"
"3559",2020,8,0.839171,"Adulticide"
"3560",2020,5,0.497025,"Adulticide"
"3561",2020,10,0.0212,"Adulticide"
"3562",2020,5,1.7625,"Larvicide"
"3563",2020,8,0.34125,"Larvicide"
"3564",2020,6,0.3204,"Larvicide"
"3565",2020,4,0.2598,"Larvicide"
"3566",2020,9,0.2418,"Larvicide"
"3567",2020,3,0.31875,"Larvicide"
"3568",2020,4,1.35375,"Larvicide"
"3569",2020,9,4.95,"Larvicide"
"3570",2020,7,0.1368,"Larvicide"
"3571",2020,10,4.515,"Larvicide"
"3572",2020,7,0.285,"Larvicide"
"3573",2020,8,0.1788,"Larvicide"
"3574",2020,2,0.21,"Larvicide"
"3575",2020,1,0.06375,"Larvicide"
"3576",2020,10,0.0132,"Larvicide"
"3577",2020,6,0.6,"Larvicide"
"3578",2020,11,0.02625,"Larvicide"
"3579",2020,5,0.1836,"Larvicide"
"3580",2020,5,0.29375,"Larvicide"
"3581",2020,8,0.056875,"Larvicide"
"3582",2020,5,0.0306,"Larvicide"
"3583",2020,1,0.010625,"Larvicide"
"3584",2020,7,0.0475,"Larvicide"
"3585",2020,6,0.1,"Larvicide"
"3586",2020,4,0.0433,"Larvicide"
"3587",2020,4,0.225625,"Larvicide"
"3588",2020,2,0.035,"Larvicide"
"3589",2020,10,0.0022,"Larvicide"
"3590",2020,9,0.0403,"Larvicide"
"3591",2020,9,0.825,"Larvicide"
"3592",2020,7,0.0228,"Larvicide"
"3593",2020,3,0.053125,"Larvicide"
"3594",2020,10,0.7525,"Larvicide"
"3595",2020,11,0.004375,"Larvicide"
"3596",2020,8,0.0298,"Larvicide"
"3597",2020,6,0.0534,"Larvicide"
"3598",2020,9,2.1375,"Larvicide"
"3599",2020,6,0.8,"Larvicide"
"3600",2020,10,4,"Larvicide"
"3601",2020,8,1.7,"Larvicide"
"3602",2020,10,2.64504,"Adulticide"
"3603",2020,7,12.9674528,"Adulticide"
"3604",2020,4,0.3391172,"Adulticide"
"3605",2020,8,7.5281876,"Adulticide"
"3606",2020,5,5.554584,"Adulticide"
"3607",2020,6,14.0390442,"Adulticide"
"3608",2020,9,7.0669948,"Adulticide"
"3609",2020,4,0.3391172,"Adulticide"
"3610",2020,7,12.9674528,"Adulticide"
"3611",2020,5,5.554584,"Adulticide"
"3612",2020,6,14.0390442,"Adulticide"
"3613",2020,9,7.0669948,"Adulticide"
"3614",2020,10,2.64504,"Adulticide"
"3615",2020,8,7.5281876,"Adulticide"
"3616",2020,7,2.3333002,"Larvicide"
"3617",2020,5,18.4362172,"Larvicide"
"3618",2020,4,10.8315212,"Larvicide"
"3619",2020,10,0.4682174,"Larvicide"
"3620",2020,9,1.919714,"Larvicide"
"3621",2020,6,14.637845,"Larvicide"
"3622",2020,8,0.4057994,"Larvicide"
"3623",2020,7,42.5339942,"Larvicide"
"3624",2020,4,0.3901846,"Larvicide"
"3625",2020,6,0.6477052,"Larvicide"
"3626",2020,11,0.9169266,"Larvicide"
"3627",2020,9,20.0866892,"Larvicide"
"3628",2020,8,27.0905038,"Larvicide"
"3629",2020,10,27.8591722,"Larvicide"
"3630",2020,6,0.000748,"Larvicide"
"3631",2020,9,0.006732,"Larvicide"
"3632",2020,5,2.06695588,"Larvicide"
"3633",2020,1,0.00935,"Larvicide"
"3634",2020,9,1.7204,"Larvicide"
"3635",2020,6,0.256564,"Larvicide"
"3636",2020,7,0.002244,"Larvicide"
"3637",2020,10,0.010472,"Larvicide"
"3638",2020,11,0.01986688,"Larvicide"
"3639",2020,10,0.58905,"Larvicide"
"3640",2020,8,0.65978088,"Larvicide"
"3641",2020,3,0.023375,"Larvicide"
"3642",2020,2,0.00116688,"Larvicide"
"3643",2020,4,1.6456,"Larvicide"
"3644",2020,7,1.11793088,"Larvicide"
"3645",2020,9,1,"Larvicide"
"3646",2020,5,14.275,"Larvicide"
"3647",2020,7,5.1453125,"Larvicide"
"3648",2020,8,22.1421875,"Larvicide"
"3649",2020,4,0.040625,"Larvicide"
"3650",2020,10,0.43475,"Larvicide"
"3651",2020,11,0.0765625,"Larvicide"
"3652",2020,10,3.972265,"Larvicide"
"3653",2020,4,0.478,"Larvicide"
"3654",2020,12,0.0109375,"Larvicide"
"3655",2020,9,10.459375,"Larvicide"
"3656",2020,6,22.159375,"Larvicide"
"3657",2020,10,0.79875,"Larvicide"
"3658",2020,12,0.076875,"Larvicide"
"3659",2020,7,3.19921875,"Larvicide"
"3660",2020,8,4.27734375,"Larvicide"
"3661",2020,4,0.99609375,"Larvicide"
"3662",2020,5,14.4375,"Larvicide"
"3663",2020,10,2.73046875,"Larvicide"
"3664",2020,6,4.07421875,"Larvicide"
"3665",2020,11,0.08203125,"Larvicide"
"3666",2020,9,2.3203125,"Larvicide"
"3667",2020,6,0.076875,"Larvicide"
"3668",2020,5,0.0345,"Adulticide"
"3669",2020,7,0.18394,"Adulticide"
"3670",2020,6,0.10348,"Adulticide"
"3671",2020,5,0.008625,"Adulticide"
"3672",2020,7,0.045985,"Adulticide"
"3673",2020,6,0.02587,"Adulticide"
"3674",2020,6,0.02587,"Adulticide"
"3675",2020,5,0.008625,"Adulticide"
"3676",2020,7,0.045985,"Adulticide"
"3677",2020,5,0.0865,"Adulticide"
"3678",2020,10,0.46125,"Adulticide"
"3679",2020,9,0.46125,"Adulticide"
"3680",2020,10,0.1845,"Adulticide"
"3681",2020,9,0.1845,"Adulticide"
"3682",2020,5,0.0346,"Adulticide"
"3683",2020,9,0.1845,"Adulticide"
"3684",2020,10,0.1845,"Adulticide"
"3685",2020,5,0.0346,"Adulticide"
"3686",2020,10,0.046125,"Adulticide"
"3687",2020,5,0.00865,"Adulticide"
"3688",2020,9,0.046125,"Adulticide"
"3689",2020,5,0.00865,"Adulticide"
"3690",2020,9,0.046125,"Adulticide"
"3691",2020,10,0.046125,"Adulticide"
"3692",2020,5,0.4,"Larvicide"
"3693",2020,7,0.7,"Larvicide"
"3694",2020,6,0.25,"Larvicide"
"3695",2020,8,393.5215305,"Larvicide"
"3696",2020,6,347.80670271,"Larvicide"
"3697",2020,11,0.38443032,"Larvicide"
"3698",2020,11,1.31346252,"Larvicide"
"3699",2020,5,271.55192085,"Larvicide"
"3700",2020,7,1.53770967,"Larvicide"
"3701",2020,5,10.707903,"Larvicide"
"3702",2020,9,5.74078509,"Larvicide"
"3703",2020,9,329.65756758,"Larvicide"
"3704",2020,10,38.2104837,"Larvicide"
"3705",2020,11,19.33349445,"Larvicide"
"3706",2020,10,216.97924356,"Larvicide"
"3707",2020,9,44.56154844,"Larvicide"
"3708",2020,7,313.25028075,"Larvicide"
"3709",2020,8,3.05491608,"Larvicide"
"3710",2020,4,63.78291351,"Larvicide"
"3711",2020,7,51.59336553,"Larvicide"
"3712",2020,3,2.17841913,"Larvicide"
"3713",2020,2,0.25629075,"Larvicide"
"3714",2020,10,3.21894216,"Larvicide"
"3715",2020,8,45.05008563,"Larvicide"
"3716",2020,6,35.52750558,"Larvicide"
"3717",2020,4,3.76418259,"Larvicide"
"3718",2020,10,0.84,"Larvicide"
"3719",2020,7,0.0525844,"Larvicide"
"3720",2020,6,0.0731544,"Larvicide"
"3721",2020,5,0.0381106,"Larvicide"
"3722",2020,8,0.0175406,"Larvicide"
"3723",2020,5,0.014025,"Larvicide"
"3724",2020,9,0.02057,"Larvicide"
"3725",2020,6,0.00561,"Larvicide"
"3726",2020,10,0.0409156,"Larvicide"
"3727",2020,3,3.008,"Larvicide"
"3728",2020,9,9.728,"Larvicide"
"3729",2020,10,0.027,"Larvicide"
"3730",2020,9,0.01641,"Larvicide"
"3731",2020,6,1.3905,"Larvicide"
"3732",2020,10,4.336875,"Larvicide"
"3733",2020,9,7.0318125,"Larvicide"
"3734",2020,5,3.2075163,"Larvicide"
"3735",2020,8,0.7585326,"Larvicide"
"3736",2020,1,0.0075951,"Larvicide"
"3737",2020,4,3.6905625,"Larvicide"
"3738",2020,2,0.7091712,"Larvicide"
"3739",2020,7,5.7573288,"Larvicide"
"3740",2020,11,0.0118125,"Larvicide"
"3741",2020,5,5.3458605,"Larvicide"
"3742",2020,10,7.228125,"Larvicide"
"3743",2020,9,11.7196875,"Larvicide"
"3744",2020,11,0.0196875,"Larvicide"
"3745",2020,4,6.1509375,"Larvicide"
"3746",2020,1,0.0126585,"Larvicide"
"3747",2020,7,9.595548,"Larvicide"
"3748",2020,6,2.3175,"Larvicide"
"3749",2020,8,1.264221,"Larvicide"
"3750",2020,2,1.181952,"Larvicide"
"3751",2020,5,0.7422,"Adulticide"
"3752",2020,9,14.00908,"Adulticide"
"3753",2020,6,20.95564,"Adulticide"
"3754",2020,5,0.60304,"Adulticide"
"3755",2020,8,18.8218,"Adulticide"
"3756",2020,7,10.68076,"Adulticide"
"3757",2020,6,0.23194,"Adulticide"
"3758",2020,10,0.31732,"Larvicide"
"3759",2020,10,0.672745,"Larvicide"
"3760",2020,8,2.65112,"Larvicide"
"3761",2020,9,0.874485,"Larvicide"
"3762",2020,6,0.187915,"Larvicide"
"3763",2020,7,1.788835,"Larvicide"
"3764",2020,7,1.04390625,"Larvicide"
"3765",2020,6,4.17828125,"Larvicide"
"3766",2020,12,0.0358615,"Larvicide"
"3767",2020,3,0.08234375,"Larvicide"
"3768",2020,5,1.3121875,"Larvicide"
"3769",2020,9,1.73851775,"Larvicide"
"3770",2020,4,7.71375,"Larvicide"
"3771",2020,8,2.410549,"Larvicide"
"3772",2020,10,0.457538,"Larvicide"
"3773",2020,4,0.095625,"Larvicide"
"3774",2020,5,0.3,"Larvicide"
"3775",2020,7,0.375,"Larvicide"
"3776",2021,8,3.5568,"Larvicide"
"3777",2021,9,2.9047,"Larvicide"
"3778",2021,5,10.3147,"Larvicide"
"3779",2021,10,3.7939,"Larvicide"
"3780",2021,4,0.4742,"Larvicide"
"3781",2021,7,0.5928,"Larvicide"
"3782",2021,6,0.415,"Larvicide"
"3783",2021,8,1.357365,"Larvicide"
"3784",2021,6,0.0577745,"Larvicide"
"3785",2021,5,0.004318,"Larvicide"
"3786",2021,11,0.00331925,"Larvicide"
"3787",2021,7,0.86195525,"Larvicide"
"3788",2021,10,1.859375,"Larvicide"
"3789",2021,4,0.00133025,"Larvicide"
"3790",2021,9,0.03486275,"Larvicide"
"3791",2021,8,0.0146115,"Larvicide"
"3792",2021,10,0.04914,"Larvicide"
"3793",2021,4,0.03852,"Larvicide"
"3794",2021,6,0.02628,"Larvicide"
"3795",2021,5,0.02142,"Larvicide"
"3796",2021,7,0.01296,"Larvicide"
"3797",2021,9,0.00864,"Larvicide"
"3798",2021,6,11.1894,"Adulticide"
"3799",2021,8,0.55228,"Adulticide"
"3800",2021,9,8.05407,"Adulticide"
"3801",2021,10,0.35668,"Adulticide"
"3802",2021,7,3.10657,"Adulticide"
"3803",2021,8,7.32345,"Adulticide"
"3804",2021,9,1.54178,"Adulticide"
"3805",2021,9,1.233424,"Adulticide"
"3806",2021,7,2.485256,"Adulticide"
"3807",2021,6,8.95152,"Adulticide"
"3808",2021,10,0.285344,"Adulticide"
"3809",2021,9,6.443256,"Adulticide"
"3810",2021,8,0.441824,"Adulticide"
"3811",2021,8,5.85876,"Adulticide"
"3812",2021,8,1.46469,"Adulticide"
"3813",2021,7,0.621314,"Adulticide"
"3814",2021,9,1.610814,"Adulticide"
"3815",2021,8,0.110456,"Adulticide"
"3816",2021,6,2.23788,"Adulticide"
"3817",2021,9,0.308356,"Adulticide"
"3818",2021,10,0.071336,"Adulticide"
"3819",2021,7,4.43872,"Adulticide"
"3820",2021,7,4.43872,"Adulticide"
"3821",2021,10,13.301928,"Larvicide"
"3822",2021,11,7.559472,"Larvicide"
"3823",2021,12,1.80328,"Larvicide"
